location,target_end_date,target_type,true_value,location_name,population
CH,2021-08-14,Cases,11407,Switzerland,8466017
CH,2021-08-21,Cases,17386,Switzerland,8466017
CH,2021-08-28,Cases,18004,Switzerland,8466017
CH,2021-09-04,Cases,14931,Switzerland,8466017
CH,2021-09-11,Cases,22362,Switzerland,8466017
CH,2021-09-18,Cases,15020,Switzerland,8466017
CH,2021-09-25,Cases,10307,Switzerland,8466017
CH,2021-10-02,Cases,8188,Switzerland,8466017
CH,2021-10-09,Cases,6845,Switzerland,8466017
CH,2021-10-16,Cases,6173,Switzerland,8466017
CH,2021-10-23,Cases,7820,Switzerland,8466017
CH,2021-10-30,Cases,10147,Switzerland,8466017
CH,2021-11-06,Cases,14888,Switzerland,8466017
CH,2021-11-13,Cases,21592,Switzerland,8466017
CH,2021-11-20,Cases,32180,Switzerland,8466017
CH,2021-11-27,Cases,45616,Switzerland,8466017
CH,2021-12-04,Cases,57799,Switzerland,8466017
CH,2021-12-11,Cases,67290,Switzerland,8466017
CH,2021-12-18,Cases,63798,Switzerland,8466017
CH,2021-12-25,Cases,51674,Switzerland,8466017
CH,2022-01-01,Cases,105220,Switzerland,8466017
CH,2022-01-08,Cases,150597,Switzerland,8466017
CH,2022-01-15,Cases,183229,Switzerland,8466017
CH,2022-01-22,Cases,212878,Switzerland,8466017
CH,2022-01-29,Cases,251758,Switzerland,8466017
CH,2022-02-05,Cases,233536,Switzerland,8466017
CH,2022-02-12,Cases,173121,Switzerland,8466017
CH,2022-02-19,Cases,126460,Switzerland,8466017
CH,2022-02-26,Cases,101024,Switzerland,8466017
CH,2022-03-05,Cases,125350,Switzerland,8466017
CH,2022-03-12,Cases,182190,Switzerland,8466017
CH,2022-03-19,Cases,196195,Switzerland,8466017
CH,2022-03-26,Cases,150596,Switzerland,8466017
CH,2022-04-02,Cases,87760,Switzerland,8466017
CH,2022-04-09,Cases,21380,Switzerland,8466017
CH,2022-04-16,Cases,39927,Switzerland,8466017
CH,2022-04-23,Cases,28239,Switzerland,8466017
CH,2022-04-30,Cases,22743,Switzerland,8466017
CH,2022-05-07,Cases,16628,Switzerland,8466017
CH,2022-05-14,Cases,12929,Switzerland,8466017
CH,2022-05-21,Cases,10782,Switzerland,8466017
CH,2022-05-28,Cases,8117,Switzerland,8466017
CH,2022-06-04,Cases,6932,Switzerland,8466017
CH,2022-06-11,Cases,10295,Switzerland,8466017
CH,2022-06-18,Cases,16614,Switzerland,8466017
CH,2022-06-25,Cases,24720,Switzerland,8466017
CH,2022-07-02,Cases,33115,Switzerland,8466017
CH,2022-07-09,Cases,46044,Switzerland,8466017
CH,2022-07-16,Cases,55982,Switzerland,8466017
CH,2022-07-23,Cases,49759,Switzerland,8466017
CH,2022-07-30,Cases,37744,Switzerland,8466017
CH,2022-08-06,Cases,23363,Switzerland,8466017
CH,2022-08-13,Cases,21775,Switzerland,8466017
CH,2022-08-20,Cases,18213,Switzerland,8466017
CH,2022-08-27,Cases,17047,Switzerland,8466017
CH,2022-09-03,Cases,15354,Switzerland,8466017
CH,2022-09-10,Cases,14521,Switzerland,8466017
CH,2022-09-17,Cases,13816,Switzerland,8466017
CH,2022-09-24,Cases,13739,Switzerland,8466017
CH,2022-10-01,Cases,16872,Switzerland,8466017
CH,2022-10-08,Cases,25137,Switzerland,8466017
CH,2022-10-15,Cases,35589,Switzerland,8466017
CH,2022-10-22,Cases,37026,Switzerland,8466017
CH,2022-10-29,Cases,30311,Switzerland,8466017
CH,2022-11-05,Cases,23869,Switzerland,8466017
CH,2022-11-12,Cases,20957,Switzerland,8466017
CH,2022-11-19,Cases,20787,Switzerland,8466017
CH,2022-11-26,Cases,21246,Switzerland,8466017
CH,2022-12-03,Cases,19102,Switzerland,8466017
CY,2020-01-25,Cases,0,Cyprus,1179551
CY,2020-02-01,Cases,0,Cyprus,1179551
CY,2020-02-08,Cases,0,Cyprus,1179551
CY,2020-02-15,Cases,0,Cyprus,1179551
CY,2020-02-22,Cases,0,Cyprus,1179551
CY,2020-02-29,Cases,0,Cyprus,1179551
CY,2020-03-07,Cases,0,Cyprus,1179551
CY,2020-03-14,Cases,14,Cyprus,1179551
CY,2020-03-21,Cases,53,Cyprus,1179551
CY,2020-03-28,Cases,95,Cyprus,1179551
CY,2020-04-04,Cases,234,Cyprus,1179551
CY,2020-04-11,Cases,199,Cyprus,1179551
CY,2020-04-18,Cases,140,Cyprus,1179551
CY,2020-04-25,Cases,69,Cyprus,1179551
CY,2020-05-02,Cases,53,Cyprus,1179551
CY,2020-05-09,Cases,34,Cyprus,1179551
CY,2020-05-16,Cases,19,Cyprus,1179551
CY,2020-05-23,Cases,17,Cyprus,1179551
CY,2020-05-30,Cases,14,Cyprus,1179551
CY,2020-06-06,Cases,19,Cyprus,1179551
CY,2020-06-13,Cases,20,Cyprus,1179551
CY,2020-06-20,Cases,5,Cyprus,1179551
CY,2020-06-27,Cases,7,Cyprus,1179551
CY,2020-07-04,Cases,7,Cyprus,1179551
CY,2020-07-11,Cases,14,Cyprus,1179551
CY,2020-07-18,Cases,18,Cyprus,1179551
CY,2020-07-25,Cases,16,Cyprus,1179551
CY,2020-08-01,Cases,67,Cyprus,1179551
CY,2020-08-08,Cases,108,Cyprus,1179551
CY,2020-08-15,Cases,96,Cyprus,1179551
CY,2020-08-22,Cases,88,Cyprus,1179551
CY,2020-08-29,Cases,75,Cyprus,1179551
CY,2020-09-05,Cases,17,Cyprus,1179551
CY,2020-09-12,Cases,22,Cyprus,1179551
CY,2020-09-19,Cases,45,Cyprus,1179551
CY,2020-09-26,Cases,106,Cyprus,1179551
CY,2020-10-03,Cases,118,Cyprus,1179551
CY,2020-10-10,Cases,162,Cyprus,1179551
CY,2020-10-17,Cases,428,Cyprus,1179551
CY,2020-10-24,Cases,935,Cyprus,1179551
CY,2020-10-31,Cases,903,Cyprus,1179551
CY,2020-11-07,Cases,1340,Cyprus,1179551
CY,2020-11-14,Cases,1296,Cyprus,1179551
CY,2020-11-21,Cases,1358,Cyprus,1179551
CY,2020-11-28,Cases,1772,Cyprus,1179551
CY,2020-12-05,Cases,1829,Cyprus,1179551
CY,2020-12-12,Cases,2664,Cyprus,1179551
CY,2020-12-19,Cases,2581,Cyprus,1179551
CY,2020-12-26,Cases,2309,Cyprus,1179551
CY,2021-01-02,Cases,3909,Cyprus,1179551
CY,2021-01-09,Cases,3856,Cyprus,1179551
CY,2021-01-16,Cases,1935,Cyprus,1179551
CY,2021-01-23,Cases,1149,Cyprus,1179551
CY,2021-01-30,Cases,899,Cyprus,1179551
CY,2021-02-06,Cases,909,Cyprus,1179551
CY,2021-02-13,Cases,776,Cyprus,1179551
CY,2021-02-20,Cases,758,Cyprus,1179551
CY,2021-02-27,Cases,1135,Cyprus,1179551
CY,2021-03-06,Cases,2260,Cyprus,1179551
CY,2021-03-13,Cases,2602,Cyprus,1179551
CY,2021-03-20,Cases,2596,Cyprus,1179551
CY,2021-03-27,Cases,2496,Cyprus,1179551
CY,2021-04-03,Cases,3201,Cyprus,1179551
CY,2021-04-10,Cases,3711,Cyprus,1179551
CY,2021-04-17,Cases,4032,Cyprus,1179551
CY,2021-04-24,Cases,6060,Cyprus,1179551
CY,2021-05-01,Cases,5335,Cyprus,1179551
CY,2021-05-08,Cases,2857,Cyprus,1179551
CY,2021-05-15,Cases,1976,Cyprus,1179551
CY,2021-05-22,Cases,1003,Cyprus,1179551
CY,2021-05-29,Cases,562,Cyprus,1179551
CY,2021-06-05,Cases,447,Cyprus,1179551
CY,2021-06-12,Cases,406,Cyprus,1179551
CY,2021-06-19,Cases,405,Cyprus,1179551
CY,2021-06-26,Cases,823,Cyprus,1179551
CY,2021-07-03,Cases,2905,Cyprus,1179551
CY,2021-07-10,Cases,5601,Cyprus,1179551
CY,2021-07-17,Cases,6947,Cyprus,1179551
CY,2021-07-24,Cases,6792,Cyprus,1179551
CY,2021-07-31,Cases,5217,Cyprus,1179551
CY,2021-08-07,Cases,3790,Cyprus,1179551
CY,2021-08-14,Cases,3312,Cyprus,1179551
CY,2021-08-21,Cases,2523,Cyprus,1179551
CY,2021-08-28,Cases,2027,Cyprus,1179551
CY,2021-09-04,Cases,1748,Cyprus,1179551
CY,2021-09-11,Cases,1369,Cyprus,1179551
CY,2021-09-18,Cases,1028,Cyprus,1179551
CY,2021-09-25,Cases,867,Cyprus,1179551
CY,2021-10-02,Cases,682,Cyprus,1179551
CY,2021-10-09,Cases,720,Cyprus,1179551
CY,2021-10-16,Cases,1003,Cyprus,1179551
CY,2021-10-23,Cases,1001,Cyprus,1179551
CY,2021-10-30,Cases,1021,Cyprus,1179551
CY,2021-11-06,Cases,1396,Cyprus,1179551
CY,2021-11-13,Cases,1623,Cyprus,1179551
CY,2021-11-20,Cases,2852,Cyprus,1179551
CY,2021-11-27,Cases,2063,Cyprus,1179551
CY,2021-12-04,Cases,4574,Cyprus,1179551
CY,2021-12-11,Cases,3933,Cyprus,1179551
CY,2021-12-18,Cases,4255,Cyprus,1179551
CY,2021-12-25,Cases,5135,Cyprus,1179551
CY,2022-01-01,Cases,19311,Cyprus,1179551
CY,2022-01-08,Cases,32201,Cyprus,1179551
CY,2022-01-15,Cases,22407,Cyprus,1179551
CY,2022-01-22,Cases,13493,Cyprus,1179551
CY,2022-01-29,Cases,13865,Cyprus,1179551
CY,2022-02-05,Cases,20295,Cyprus,1179551
CY,2022-02-12,Cases,16643,Cyprus,1179551
CY,2022-02-19,Cases,16440,Cyprus,1179551
CY,2022-02-26,Cases,14270,Cyprus,1179551
CY,2022-03-05,Cases,12735,Cyprus,1179551
CY,2022-03-12,Cases,19180,Cyprus,1179551
CY,2022-03-19,Cases,22970,Cyprus,1179551
CY,2022-03-26,Cases,32048,Cyprus,1179551
CY,2022-04-02,Cases,31405,Cyprus,1179551
CY,2022-04-09,Cases,19015,Cyprus,1179551
CY,2022-04-16,Cases,8240,Cyprus,1179551
CY,2022-04-23,Cases,6115,Cyprus,1179551
CY,2022-04-30,Cases,9739,Cyprus,1179551
CY,2022-05-07,Cases,3444,Cyprus,1179551
CY,2022-05-14,Cases,2422,Cyprus,1179551
CY,2022-05-21,Cases,2103,Cyprus,1179551
CY,2022-05-28,Cases,1774,Cyprus,1179551
CY,2022-06-04,Cases,1814,Cyprus,1179551
CY,2022-06-11,Cases,2207,Cyprus,1179551
CY,2022-06-18,Cases,3470,Cyprus,1179551
CY,2022-06-25,Cases,7263,Cyprus,1179551
CY,2022-07-02,Cases,10879,Cyprus,1179551
CY,2022-07-09,Cases,14914,Cyprus,1179551
CY,2022-07-16,Cases,15386,Cyprus,1179551
CY,2022-07-23,Cases,10152,Cyprus,1179551
CY,2022-07-30,Cases,6863,Cyprus,1179551
CY,2022-08-06,Cases,5472,Cyprus,1179551
CY,2022-08-13,Cases,3611,Cyprus,1179551
CY,2022-08-20,Cases,2130,Cyprus,1179551
CY,2022-08-27,Cases,2154,Cyprus,1179551
CY,2022-09-03,Cases,1752,Cyprus,1179551
CY,2022-09-10,Cases,1869,Cyprus,1179551
CY,2022-09-17,Cases,2482,Cyprus,1179551
CY,2022-09-24,Cases,2932,Cyprus,1179551
CY,2022-10-01,Cases,2681,Cyprus,1179551
CY,2022-10-08,Cases,2789,Cyprus,1179551
CY,2022-10-15,Cases,2759,Cyprus,1179551
CY,2022-10-22,Cases,2755,Cyprus,1179551
CY,2022-10-29,Cases,2821,Cyprus,1179551
CY,2022-11-05,Cases,3544,Cyprus,1179551
CY,2022-11-12,Cases,3625,Cyprus,1179551
CY,2022-11-19,Cases,3736,Cyprus,1179551
CY,2022-11-26,Cases,4214,Cyprus,1179551
CY,2022-12-03,Cases,4011,Cyprus,1179551
CZ,2020-01-25,Cases,0,Czechia,10591323
CZ,2020-02-01,Cases,0,Czechia,10591323
CZ,2020-02-08,Cases,0,Czechia,10591323
CZ,2020-02-15,Cases,0,Czechia,10591323
CZ,2020-02-22,Cases,0,Czechia,10591323
CZ,2020-02-29,Cases,0,Czechia,10591323
CZ,2020-03-07,Cases,19,Czechia,10591323
CZ,2020-03-14,Cases,170,Czechia,10591323
CZ,2020-03-21,Cases,806,Czechia,10591323
CZ,2020-03-28,Cases,1636,Czechia,10591323
CZ,2020-04-04,Cases,1841,Czechia,10591323
CZ,2020-04-11,Cases,1359,Czechia,10591323
CZ,2020-04-18,Cases,775,Czechia,10591323
CZ,2020-04-25,Cases,746,Czechia,10591323
CZ,2020-05-02,Cases,403,Czechia,10591323
CZ,2020-05-09,Cases,340,Czechia,10591323
CZ,2020-05-16,Cases,360,Czechia,10591323
CZ,2020-05-23,Cases,435,Czechia,10591323
CZ,2020-05-30,Cases,340,Czechia,10591323
CZ,2020-06-06,Cases,337,Czechia,10591323
CZ,2020-06-13,Cases,424,Czechia,10591323
CZ,2020-06-20,Cases,457,Czechia,10591323
CZ,2020-06-27,Cases,850,Czechia,10591323
CZ,2020-07-04,Cases,1142,Czechia,10591323
CZ,2020-07-11,Cases,675,Czechia,10591323
CZ,2020-07-18,Cases,740,Czechia,10591323
CZ,2020-07-25,Cases,1357,Czechia,10591323
CZ,2020-08-01,Cases,1487,Czechia,10591323
CZ,2020-08-08,Cases,1536,Czechia,10591323
CZ,2020-08-15,Cases,1656,Czechia,10591323
CZ,2020-08-22,Cases,1899,Czechia,10591323
CZ,2020-08-29,Cases,2304,Czechia,10591323
CZ,2020-09-05,Cases,3658,Czechia,10591323
CZ,2020-09-12,Cases,7649,Czechia,10591323
CZ,2020-09-19,Cases,12905,Czechia,10591323
CZ,2020-09-26,Cases,14988,Czechia,10591323
CZ,2020-10-03,Cases,17311,Czechia,10591323
CZ,2020-10-10,Cases,33400,Czechia,10591323
CZ,2020-10-17,Cases,54822,Czechia,10591323
CZ,2020-10-24,Cases,81970,Czechia,10591323
CZ,2020-10-31,Cases,84305,Czechia,10591323
CZ,2020-11-07,Cases,76118,Czechia,10591323
CZ,2020-11-14,Cases,47009,Czechia,10591323
CZ,2020-11-21,Cases,32521,Czechia,10591323
CZ,2020-11-28,Cases,27899,Czechia,10591323
CZ,2020-12-05,Cases,25530,Czechia,10591323
CZ,2020-12-12,Cases,31243,Czechia,10591323
CZ,2020-12-19,Cases,43414,Czechia,10591323
CZ,2020-12-26,Cases,48733,Czechia,10591323
CZ,2021-01-02,Cases,67900,Czechia,10591323
CZ,2021-01-09,Cases,87247,Czechia,10591323
CZ,2021-01-16,Cases,61190,Czechia,10591323
CZ,2021-01-23,Cases,49455,Czechia,10591323
CZ,2021-01-30,Cases,47353,Czechia,10591323
CZ,2021-02-06,Cases,49398,Czechia,10591323
CZ,2021-02-13,Cases,52737,Czechia,10591323
CZ,2021-02-20,Cases,63472,Czechia,10591323
CZ,2021-02-27,Cases,81274,Czechia,10591323
CZ,2021-03-06,Cases,84569,Czechia,10591323
CZ,2021-03-13,Cases,79944,Czechia,10591323
CZ,2021-03-20,Cases,67298,Czechia,10591323
CZ,2021-03-27,Cases,51615,Czechia,10591323
CZ,2021-04-03,Cases,38713,Czechia,10591323
CZ,2021-04-10,Cases,28238,Czechia,10591323
CZ,2021-04-17,Cases,22369,Czechia,10591323
CZ,2021-04-24,Cases,17727,Czechia,10591323
CZ,2021-05-01,Cases,14864,Czechia,10591323
CZ,2021-05-08,Cases,11403,Czechia,10591323
CZ,2021-05-15,Cases,7903,Czechia,10591323
CZ,2021-05-22,Cases,5320,Czechia,10591323
CZ,2021-05-29,Cases,3377,Czechia,10591323
CZ,2021-06-05,Cases,2428,Czechia,10591323
CZ,2021-06-12,Cases,1659,Czechia,10591323
CZ,2021-06-19,Cases,939,Czechia,10591323
CZ,2021-06-26,Cases,860,Czechia,10591323
CZ,2021-07-03,Cases,975,Czechia,10591323
CZ,2021-07-10,Cases,1386,Czechia,10591323
CZ,2021-07-17,Cases,1641,Czechia,10591323
CZ,2021-07-24,Cases,1517,Czechia,10591323
CZ,2021-07-31,Cases,1236,Czechia,10591323
CZ,2021-08-07,Cases,1150,Czechia,10591323
CZ,2021-08-14,Cases,1354,Czechia,10591323
CZ,2021-08-21,Cases,1298,Czechia,10591323
CZ,2021-08-28,Cases,1353,Czechia,10591323
CZ,2021-09-04,Cases,1623,Czechia,10591323
CZ,2021-09-11,Cases,2572,Czechia,10591323
CZ,2021-09-18,Cases,2952,Czechia,10591323
CZ,2021-09-25,Cases,3075,Czechia,10591323
CZ,2021-10-02,Cases,4281,Czechia,10591323
CZ,2021-10-09,Cases,5840,Czechia,10591323
CZ,2021-10-16,Cases,8682,Czechia,10591323
CZ,2021-10-23,Cases,18934,Czechia,10591323
CZ,2021-10-30,Cases,31131,Czechia,10591323
CZ,2021-11-06,Cases,52574,Czechia,10591323
CZ,2021-11-13,Cases,70811,Czechia,10591323
CZ,2021-11-20,Cases,99643,Czechia,10591323
CZ,2021-11-27,Cases,129425,Czechia,10591323
CZ,2021-12-04,Cases,119441,Czechia,10591323
CZ,2021-12-11,Cases,95466,Czechia,10591323
CZ,2021-12-18,Cases,72065,Czechia,10591323
CZ,2021-12-25,Cases,47402,Czechia,10591323
CZ,2022-01-01,Cases,36088,Czechia,10591323
CZ,2022-01-08,Cases,43435,Czechia,10591323
CZ,2022-01-15,Cases,62976,Czechia,10591323
CZ,2022-01-22,Cases,200481,Czechia,10591323
CZ,2022-01-29,Cases,278974,Czechia,10591323
CZ,2022-02-05,Cases,280013,Czechia,10591323
CZ,2022-02-12,Cases,205096,Czechia,10591323
CZ,2022-02-19,Cases,132452,Czechia,10591323
CZ,2022-02-26,Cases,83544,Czechia,10591323
CZ,2022-03-05,Cases,66554,Czechia,10591323
CZ,2022-03-12,Cases,62302,Czechia,10591323
CZ,2022-03-19,Cases,65954,Czechia,10591323
CZ,2022-03-26,Cases,59502,Czechia,10591323
CZ,2022-04-02,Cases,55525,Czechia,10591323
CZ,2022-04-09,Cases,37797,Czechia,10591323
CZ,2022-04-16,Cases,23100,Czechia,10591323
CZ,2022-04-23,Cases,16519,Czechia,10591323
CZ,2022-04-30,Cases,11515,Czechia,10591323
CZ,2022-05-07,Cases,8656,Czechia,10591323
CZ,2022-05-14,Cases,4123,Czechia,10591323
CZ,2022-05-21,Cases,2703,Czechia,10591323
CZ,2022-05-28,Cases,1911,Czechia,10591323
CZ,2022-06-04,Cases,1707,Czechia,10591323
CZ,2022-06-11,Cases,2324,Czechia,10591323
CZ,2022-06-18,Cases,2782,Czechia,10591323
CZ,2022-06-25,Cases,4550,Czechia,10591323
CZ,2022-07-02,Cases,8279,Czechia,10591323
CZ,2022-07-09,Cases,7377,Czechia,10591323
CZ,2022-07-16,Cases,14907,Czechia,10591323
CZ,2022-07-23,Cases,19039,Czechia,10591323
CZ,2022-07-30,Cases,24379,Czechia,10591323
CZ,2022-08-06,Cases,19640,Czechia,10591323
CZ,2022-08-13,Cases,18001,Czechia,10591323
CZ,2022-08-20,Cases,17959,Czechia,10591323
CZ,2022-08-27,Cases,15186,Czechia,10591323
CZ,2022-09-03,Cases,15727,Czechia,10591323
CZ,2022-09-10,Cases,18148,Czechia,10591323
CZ,2022-09-17,Cases,21730,Czechia,10591323
CZ,2022-09-24,Cases,23906,Czechia,10591323
CZ,2022-10-01,Cases,25543,Czechia,10591323
CZ,2022-10-08,Cases,25661,Czechia,10591323
CZ,2022-10-15,Cases,19581,Czechia,10591323
CZ,2022-10-22,Cases,14492,Czechia,10591323
CZ,2022-10-29,Cases,7990,Czechia,10591323
CZ,2022-11-05,Cases,6975,Czechia,10591323
CZ,2022-11-12,Cases,5112,Czechia,10591323
CZ,2022-11-19,Cases,3970,Czechia,10591323
CZ,2022-11-26,Cases,4769,Czechia,10591323
CZ,2022-12-03,Cases,27429,Czechia,10591323
DE,2020-01-25,Cases,0,Germany,82695000
DE,2020-02-01,Cases,8,Germany,82695000
DE,2020-02-08,Cases,5,Germany,82695000
DE,2020-02-15,Cases,3,Germany,82695000
DE,2020-02-22,Cases,0,Germany,82695000
DE,2020-02-29,Cases,50,Germany,82695000
DE,2020-03-07,Cases,618,Germany,82695000
DE,2020-03-14,Cases,3111,Germany,82695000
DE,2020-03-21,Cases,12867,Germany,82695000
DE,2020-03-28,Cases,31920,Germany,82695000
DE,2020-04-04,Cases,37196,Germany,82695000
DE,2020-04-11,Cases,31880,Germany,82695000
DE,2020-04-18,Cases,19781,Germany,82695000
DE,2020-04-25,Cases,14999,Germany,82695000
DE,2020-05-02,Cases,9265,Germany,82695000
DE,2020-05-09,Cases,6848,Germany,82695000
DE,2020-05-16,Cases,5221,Germany,82695000
DE,2020-05-23,Cases,4078,Germany,82695000
DE,2020-05-30,Cases,3346,Germany,82695000
DE,2020-06-06,Cases,2482,Germany,82695000
DE,2020-06-13,Cases,2344,Germany,82695000
DE,2020-06-20,Cases,3113,Germany,82695000
DE,2020-06-27,Cases,4108,Germany,82695000
DE,2020-07-04,Cases,2853,Germany,82695000
DE,2020-07-11,Cases,2460,Germany,82695000
DE,2020-07-18,Cases,2816,Germany,82695000
DE,2020-07-25,Cases,3592,Germany,82695000
DE,2020-08-01,Cases,4689,Germany,82695000
DE,2020-08-08,Cases,5683,Germany,82695000
DE,2020-08-15,Cases,7492,Germany,82695000
DE,2020-08-22,Cases,9254,Germany,82695000
DE,2020-08-29,Cases,8904,Germany,82695000
DE,2020-09-05,Cases,8011,Germany,82695000
DE,2020-09-12,Cases,9483,Germany,82695000
DE,2020-09-19,Cases,11590,Germany,82695000
DE,2020-09-26,Cases,12660,Germany,82695000
DE,2020-10-03,Cases,14228,Germany,82695000
DE,2020-10-10,Cases,22423,Germany,82695000
DE,2020-10-17,Cases,37006,Germany,82695000
DE,2020-10-24,Cases,61618,Germany,82695000
DE,2020-10-31,Cases,100748,Germany,82695000
DE,2020-11-07,Cases,123735,Germany,82695000
DE,2020-11-14,Cases,131068,Germany,82695000
DE,2020-11-21,Cases,128972,Germany,82695000
DE,2020-11-28,Cases,125561,Germany,82695000
DE,2020-12-05,Cases,125467,Germany,82695000
DE,2020-12-12,Cases,146960,Germany,82695000
DE,2020-12-19,Cases,170722,Germany,82695000
DE,2020-12-26,Cases,155865,Germany,82695000
DE,2021-01-02,Cases,128248,Germany,82695000
DE,2021-01-09,Cases,136230,Germany,82695000
DE,2021-01-16,Cases,128055,Germany,82695000
DE,2021-01-23,Cases,103043,Germany,82695000
DE,2021-01-30,Cases,82492,Germany,82695000
DE,2021-02-06,Cases,70223,Germany,82695000
DE,2021-02-13,Cases,53053,Germany,82695000
DE,2021-02-20,Cases,50436,Germany,82695000
DE,2021-02-27,Cases,55563,Germany,82695000
DE,2021-03-06,Cases,57633,Germany,82695000
DE,2021-03-13,Cases,66376,Germany,82695000
DE,2021-03-20,Cases,87328,Germany,82695000
DE,2021-03-27,Cases,109442,Germany,82695000
DE,2021-04-03,Cases,117965,Germany,82695000
DE,2021-04-10,Cases,107223,Germany,82695000
DE,2021-04-17,Cases,142664,Germany,82695000
DE,2021-04-24,Cases,145568,Germany,82695000
DE,2021-05-01,Cases,131887,Germany,82695000
DE,2021-05-08,Cases,107141,Germany,82695000
DE,2021-05-15,Cases,77261,Germany,82695000
DE,2021-05-22,Cases,57310,Germany,82695000
DE,2021-05-29,Cases,33052,Germany,82695000
DE,2021-06-05,Cases,22631,Germany,82695000
DE,2021-06-12,Cases,15553,Germany,82695000
DE,2021-06-19,Cases,7659,Germany,82695000
DE,2021-06-26,Cases,5033,Germany,82695000
DE,2021-07-03,Cases,4181,Germany,82695000
DE,2021-07-10,Cases,5067,Germany,82695000
DE,2021-07-17,Cases,7969,Germany,82695000
DE,2021-07-24,Cases,11122,Germany,82695000
DE,2021-07-31,Cases,14654,Germany,82695000
DE,2021-08-07,Cases,18474,Germany,82695000
DE,2021-08-14,Cases,28646,Germany,82695000
DE,2021-08-21,Cases,44862,Germany,82695000
DE,2021-08-28,Cases,62984,Germany,82695000
DE,2021-09-04,Cases,71057,Germany,82695000
DE,2021-09-11,Cases,75107,Germany,82695000
DE,2021-09-18,Cases,64484,Germany,82695000
DE,2021-09-25,Cases,53825,Germany,82695000
DE,2021-10-02,Cases,57532,Germany,82695000
DE,2021-10-09,Cases,56525,Germany,82695000
DE,2021-10-16,Cases,62446,Germany,82695000
DE,2021-10-23,Cases,87318,Germany,82695000
DE,2021-10-30,Cases,128238,Germany,82695000
DE,2021-11-06,Cases,162827,Germany,82695000
DE,2021-11-13,Cases,244481,Germany,82695000
DE,2021-11-20,Cases,324244,Germany,82695000
DE,2021-11-27,Cases,405080,Germany,82695000
DE,2021-12-04,Cases,398775,Germany,82695000
DE,2021-12-11,Cases,361147,Germany,82695000
DE,2021-12-18,Cases,286971,Germany,82695000
DE,2021-12-25,Cases,217093,Germany,82695000
DE,2022-01-01,Cases,195533,Germany,82695000
DE,2022-01-08,Cases,297070,Germany,82695000
DE,2022-01-15,Cases,439589,Germany,82695000
DE,2022-01-22,Cases,682534,Germany,82695000
DE,2022-01-29,Cases,1022238,Germany,82695000
DE,2022-02-05,Cases,1271172,Germany,82695000
DE,2022-02-12,Cases,1330084,Germany,82695000
DE,2022-02-19,Cases,1225593,Germany,82695000
DE,2022-02-26,Cases,1129751,Germany,82695000
DE,2022-03-05,Cases,1099255,Germany,82695000
DE,2022-03-12,Cases,1320644,Germany,82695000
DE,2022-03-19,Cases,1553481,Germany,82695000
DE,2022-03-26,Cases,1596829,Germany,82695000
DE,2022-04-02,Cases,1408441,Germany,82695000
DE,2022-04-09,Cases,1093702,Germany,82695000
DE,2022-04-16,Cases,769466,Germany,82695000
DE,2022-04-23,Cases,763849,Germany,82695000
DE,2022-04-30,Cases,629273,Germany,82695000
DE,2022-05-07,Cases,486165,Germany,82695000
DE,2022-05-14,Cases,433898,Germany,82695000
DE,2022-05-21,Cases,314435,Germany,82695000
DE,2022-05-28,Cases,199069,Germany,82695000
DE,2022-06-04,Cases,249883,Germany,82695000
DE,2022-06-11,Cases,310632,Germany,82695000
DE,2022-06-18,Cases,401088,Germany,82695000
DE,2022-06-25,Cases,566157,Germany,82695000
DE,2022-07-02,Cases,621518,Germany,82695000
DE,2022-07-09,Cases,629635,Germany,82695000
DE,2022-07-16,Cases,670724,Germany,82695000
DE,2022-07-23,Cases,638144,Germany,82695000
DE,2022-07-30,Cases,522181,Germany,82695000
DE,2022-08-06,Cases,375000,Germany,82695000
DE,2022-08-13,Cases,307029,Germany,82695000
DE,2022-08-20,Cases,272836,Germany,82695000
DE,2022-08-27,Cases,233170,Germany,82695000
DE,2022-09-03,Cases,206479,Germany,82695000
DE,2022-09-10,Cases,204422,Germany,82695000
DE,2022-09-17,Cases,228106,Germany,82695000
DE,2022-09-24,Cases,271694,Germany,82695000
DE,2022-10-01,Cases,434179,Germany,82695000
DE,2022-10-08,Cases,562403,Germany,82695000
DE,2022-10-15,Cases,660205,Germany,82695000
DE,2022-10-22,Cases,563857,Germany,82695000
DE,2022-10-29,Cases,398436,Germany,82695000
DE,2022-11-05,Cases,252641,Germany,82695000
DE,2022-11-12,Cases,209624,Germany,82695000
DE,2022-11-19,Cases,172010,Germany,82695000
DE,2022-11-26,Cases,167759,Germany,82695000
DE,2022-12-03,Cases,184697,Germany,82695000
DK,2020-01-25,Cases,0,Denmark,5769603
DK,2020-02-01,Cases,0,Denmark,5769603
DK,2020-02-08,Cases,0,Denmark,5769603
DK,2020-02-15,Cases,0,Denmark,5769603
DK,2020-02-22,Cases,0,Denmark,5769603
DK,2020-02-29,Cases,3,Denmark,5769603
DK,2020-03-07,Cases,20,Denmark,5769603
DK,2020-03-14,Cases,804,Denmark,5769603
DK,2020-03-21,Cases,499,Denmark,5769603
DK,2020-03-28,Cases,875,Denmark,5769603
DK,2020-04-04,Cases,1876,Denmark,5769603
DK,2020-04-11,Cases,1919,Denmark,5769603
